Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,League,Team,Year,PlayerID,Throws
17,Shingo Takatsu,25,8,4,0.667,2.86,47,0,41,0,0,19,72.1,63,25,23,7,30,7,54,1,0,1,298,1.286,7.8,0.9,3.7,6.7,1.8,Japan Central League,Yakult Swallows,1994,takats001shi,right
18,Futoshi Yamabe*,23,1,6,0.143,4.03,16,11,1,1,1,0,67,51,33,30,5,43,1,64,1,0,5,291,1.403,6.9,0.7,5.8,8.6,1.49,Japan Central League,Yakult Swallows,1994,yamabe001fut,left
19,Tsutomu Yamada,26,10,5,0.667,3.26,36,2,14,1,1,2,80,64,32,29,7,31,6,77,1,0,6,329,1.188,7.2,0.8,3.5,8.7,2.48,Japan Central League,Yakult Swallows,1994,yamada001tsu,right
20,Tatsuki Yamamoto*,23,0,0,NA,4.73,13,0,2,0,0,0,13.1,19,7,7,3,9,0,8,0,0,3,66,2.1,12.8,2,6.1,5.4,0.89,Japan Central League,Yakult Swallows,1994,yamamo001tat,left
1,Hideki Igarashi,24,3,3,0.5,3.89,30,13,6,0,0,1,81,84,43,35,2,45,0,51,6,0,3,367,1.593,9.3,0.2,5,5.7,1.13,Japan Central League,Yokohama Bay Stars,1994,igaras001hid,right
2,Masato Kato*,21,4,8,0.333,4.06,25,16,3,1,1,0,88.2,73,41,40,9,51,2,58,1,0,2,386,1.398,7.4,0.9,5.2,5.9,1.14,Japan Central League,Yokohama Bay Stars,1994,kato--004mas,left
3,Masahito Kohiyama,25,2,3,0.4,4.01,25,6,8,0,0,0,58.1,51,29,26,9,41,0,41,2,0,7,263,1.577,7.9,1.4,6.3,6.3,1,Japan Central League,Yokohama Bay Stars,1994,kohiya001mas,right
4,Daisuke Miura,20,2,2,0.5,4.34,17,6,3,1,1,0,47.2,61,27,23,2,25,0,35,0,1,2,228,1.804,11.5,0.4,4.7,6.6,1.4,Japan Central League,Yokohama Bay Stars,1994,miura-001dai,right
5,Yoshitaka Mizuo*,26,0,1,0,6.28,11,1,3,0,0,0,14.1,24,13,10,4,7,0,12,0,0,2,71,2.163,15.1,2.5,4.4,7.5,1.71,Japan Central League,Yokohama Bay Stars,1994,mizuo-001yos,left
6,Koki Morita,24,8,4,0.667,2.48,46,0,28,0,0,16,72.2,56,22,20,4,19,0,59,5,0,1,290,1.032,6.9,0.5,2.4,7.3,3.11,Japan Central League,Yokohama Bay Stars,1994,morita001kok,right
7,Ryoji Moriyama,30,1,0,1,3.95,18,4,4,0,0,0,41,45,20,18,5,9,2,16,0,0,3,173,1.317,9.9,1.1,2,3.5,1.78,Japan Central League,Yokohama Bay Stars,1994,moriya000ryo,right
8,Hiroki Nomura*,25,5,5,0.5,6.37,14,12,0,1,0,0,70.2,100,53,50,16,28,2,61,0,0,1,332,1.811,12.7,2,3.6,7.8,2.18,Japan Central League,Yokohama Bay Stars,1994,nomura001hir,left
9,Tomo Ohka,18,1,1,0.5,4.18,15,2,4,0,0,0,28,29,13,13,1,18,1,18,0,0,0,126,1.679,9.3,0.3,5.8,5.8,1,Japan Central League,Yokohama Bay Stars,1994,ohka--001tom,right
10,Toru Okamoto*,29,2,4,0.333,4.75,7,7,0,0,0,0,30.1,38,20,16,2,8,0,32,1,0,1,137,1.516,11.3,0.6,2.4,9.5,4,Japan Central League,Yokohama Bay Stars,1994,okamot000tor,left
11,Takashi Saito,24,9,12,0.429,3.13,28,27,0,7,3,0,181,175,70,63,5,69,4,169,8,0,2,769,1.348,8.7,0.2,3.4,8.4,2.45,Japan Central League,Yokohama Bay Stars,1994,saito-001tak,right
12,Kazuhiro Sasaki,26,3,1,0.75,2.15,31,0,22,0,0,10,46,27,11,11,5,15,1,59,0,0,1,178,0.913,5.3,1,2.9,11.5,3.93,Japan Central League,Yokohama Bay Stars,1994,sasaki001kaz,right
13,Darryl Scott,25,0,1,0,2.51,25,0,17,0,0,0,32.1,29,10,9,1,17,0,27,0,0,1,136,1.423,8.1,0.3,4.7,7.5,1.59,Japan Central League,Yokohama Bay Stars,1994,scott-001dar,right
14,Naoya Shimada,24,9,9,0.5,3.86,50,2,14,0,0,3,116.2,122,53,50,9,31,2,68,4,1,4,491,1.311,9.4,0.7,2.4,5.2,2.19,Japan Central League,Yokohama Bay Stars,1994,shimad001nao,right
15,Manabu Tanabe*,29,4,5,0.444,2.55,34,12,2,1,0,0,99,83,30,28,6,43,2,74,0,0,8,408,1.273,7.5,0.5,3.9,6.7,1.72,Japan Central League,Yokohama Bay Stars,1994,tanabe000man,left
16,Denney Tomori,26,0,1,0,13.5,4,0,1,0,0,0,4.2,8,10,7,1,8,0,4,0,0,2,31,3.429,15.4,1.9,15.4,7.7,0.5,Japan Central League,Yokohama Bay Stars,1994,tomori001den,right
17,Katsuya Udo,24,8,7,0.533,3.39,28,22,0,2,0,0,130,150,49,49,14,40,2,57,3,0,2,556,1.462,10.4,1,2.8,3.9,1.43,Japan Central League,Yokohama Bay Stars,1994,udo---000kat,right
18,Takashi Watabe*,21,0,2,0,8.38,24,0,2,0,0,0,19.1,27,21,18,3,14,0,14,0,0,3,97,2.121,12.6,1.4,6.5,6.5,1,Japan Central League,Yokohama Bay Stars,1994,watabe000tak,left
1,Kiyoshi Hashimoto,25,2,4,0.333,2.41,52,0,19,0,0,3,67.1,48,21,18,6,28,2,69,0,0,0,273,1.129,6.4,0.8,3.7,9.2,2.46,Japan Central League,Yomiuri Giants,1994,hashim000kiy,right
2,Hiroshi Ishige,23,5,4,0.556,3.14,45,0,39,0,0,19,51.2,43,18,18,5,28,0,53,1,0,2,221,1.374,7.5,0.9,4.9,9.2,1.89,Japan Central League,Yomiuri Giants,1994,ishige001hir,right
3,Jimmy Jones,30,7,2,0.778,4.11,14,13,0,0,0,0,61.1,64,33,28,1,27,0,35,0,1,1,272,1.484,9.4,0.1,4,5.1,1.3,Japan Central League,Yomiuri Giants,1994,jones-007jam,right
4,Takashi Kashiwada*,23,1,0,1,3.5,16,0,3,0,0,0,18,20,11,7,2,8,0,10,2,0,1,81,1.556,10,1,4,5,1.25,Japan Central League,Yomiuri Giants,1994,kashiw001tak,left
5,Masao Kida,25,6,8,0.429,4.93,28,13,7,1,0,1,87.2,86,52,48,11,37,0,61,2,0,3,376,1.403,8.8,1.1,3.8,6.3,1.65,Japan Central League,Yomiuri Giants,1994,kida--001mas,right
6,Ryuji Kimura,23,0,0,NA,1.46,7,0,3,0,0,0,12.1,10,4,2,0,5,0,9,0,0,0,53,1.216,7.3,0,3.6,6.6,1.8,Japan Central League,Yomiuri Giants,1994,kimura001ryu,right
7,Isao Koda,29,2,3,0.4,4.46,21,11,6,1,1,1,70.2,79,41,35,7,32,0,40,3,0,0,314,1.571,10.1,0.9,4.1,5.1,1.25,Japan Central League,Yomiuri Giants,1994,kohda-001isa,right
8,Masumi Kuwata,26,14,11,0.56,2.52,28,27,1,10,1,1,207.1,175,65,58,16,51,8,185,4,0,6,836,1.09,7.6,0.7,2.2,8,3.63,Japan Central League,Yomiuri Giants,1994,kuwata001mas,right
9,Hiromi Makihara,30,12,8,0.6,2.82,29,26,1,7,4,0,185,169,62,58,12,49,6,153,7,2,5,762,1.178,8.2,0.6,2.4,7.4,3.12,Japan Central League,Yomiuri Giants,1994,makiha001hir,right
10,Ryujiro Matsutani,29,0,2,0,4.86,7,1,0,0,0,0,16.2,20,10,9,2,3,0,16,1,1,1,74,1.38,10.8,1.1,1.6,8.6,5.33,Japan Central League,Yomiuri Giants,1994,matsut000ryu,right
11,Kazutomo Miyamoto*,30,4,7,0.364,5.88,25,10,1,1,0,0,59.2,79,40,39,7,24,0,37,0,0,0,270,1.726,11.9,1.1,3.6,5.6,1.54,Japan Central League,Yomiuri Giants,1994,miyamo000kaz,left
12,Katsuhito Mizuno,28,1,2,0.333,5.05,27,0,8,0,0,0,35.2,40,21,20,4,10,3,22,0,0,1,151,1.402,10.1,1,2.5,5.6,2.2,Japan Central League,Yomiuri Giants,1994,mizuno000kat,right
13,Tetsuhiro Monna*,24,0,1,0,4.7,6,2,2,0,0,0,15.1,18,8,8,3,11,0,9,0,0,1,71,1.891,10.6,1.8,6.5,5.3,0.82,Japan Central League,Yomiuri Giants,1994,monna-000tet,left
14,Hirokazu Okada,26,2,0,1,3.3,41,0,7,0,0,1,60,52,26,22,5,27,4,40,2,1,1,256,1.317,7.8,0.8,4.1,6,1.48,Japan Central League,Yomiuri Giants,1994,okada-001hir,right
15,Masaki Saito,29,14,8,0.636,2.53,30,27,0,11,5,0,206.1,183,60,58,16,32,2,144,6,0,2,820,1.042,8,0.7,1.4,6.3,4.5,Japan Central League,Yomiuri Giants,1994,saitoh001mas,right
16,Shuji Yoshida*,27,0,0,NA,24.75,2,0,2,0,0,0,4,13,11,11,1,2,0,2,0,0,0,27,3.75,29.3,2.3,4.5,4.5,1,Japan Central League,Yomiuri Giants,1994,yoshid001shu,left
1,Yasuhiro Enoki,23,1,3,0.25,7.11,5,5,0,0,0,0,19,27,18,15,4,10,0,10,1,0,0,94,1.947,12.8,1.9,4.7,4.7,1,Japan Pacific League,Chiba Lotte Marines,1995,enoki-000yas,right
2,Eric Hillman*,29,12,9,0.571,2.87,28,28,0,7,2,0,197.1,186,66,63,8,49,1,121,8,0,3,801,1.191,8.5,0.4,2.2,5.5,2.47,Japan Pacific League,Chiba Lotte Marines,1995,hillma001joh,left
3,Sadaharu Hiranuma,30,0,0,NA,9.53,10,0,2,0,0,0,5.2,10,6,6,0,4,0,3,0,0,1,29,2.471,15.9,0,6.4,4.8,0.75,Japan Pacific League,Chiba Lotte Marines,1995,hiranu000sad,right
4,Hideki Irabu,26,11,11,0.5,2.53,28,27,1,9,2,0,203,156,70,57,9,72,1,239,9,1,11,835,1.123,6.9,0.4,3.2,10.6,3.32,Japan Pacific League,Chiba Lotte Marines,1995,irabu-001hid,right
5,Tsugio Kanazawa,36,0,1,0,3.77,19,1,1,0,0,0,31,22,14,13,2,14,1,26,5,0,3,132,1.161,6.4,0.6,4.1,7.5,1.86,Japan Pacific League,Chiba Lotte Marines,1995,kanaza000tsu,right
6,Yasuyuki Kawamoto*,27,4,3,0.571,1.64,40,0,17,0,0,10,49.1,27,11,9,1,23,4,65,0,0,4,194,1.014,4.9,0.2,4.2,11.9,2.83,Japan Pacific League,Chiba Lotte Marines,1995,kawamo001yas,left
7,Takatoshi Kishikawa*,25,0,1,0,7.81,30,0,8,0,0,0,27.2,27,24,24,2,20,2,23,0,0,0,126,1.699,8.8,0.7,6.5,7.5,1.15,Japan Pacific League,Chiba Lotte Marines,1995,kishik001tak,left
8,Satoru Komiyama,29,11,4,0.733,2.6,25,25,0,6,1,0,187,150,60,54,11,53,2,169,5,0,2,753,1.086,7.2,0.5,2.6,8.1,3.19,Japan Pacific League,Chiba Lotte Marines,1995,komiya001sat,right
9,Tomohiro Kuroki,21,5,7,0.417,3.71,20,10,5,1,1,0,80,72,35,33,7,26,2,58,2,1,3,331,1.225,8.1,0.8,2.9,6.5,2.23,Japan Pacific League,Chiba Lotte Marines,1995,kuroki001tom,right
10,Yukinaga Maeda*,24,3,6,0.333,5.1,17,9,0,0,0,0,60,61,34,34,11,24,2,49,0,0,6,265,1.417,9.2,1.7,3.6,7.4,2.04,Japan Pacific League,Chiba Lotte Marines,1995,maeda-001yuk,left
11,Junichiro Muto,26,0,0,NA,15.43,2,0,1,0,0,0,2.1,6,4,4,1,0,0,2,0,0,0,13,2.571,23.1,3.9,0,7.7,NA,Japan Pacific League,Chiba Lotte Marines,1995,muto--001jun,right
12,Naoyuki Naito,26,3,1,0.75,4.89,9,7,1,0,0,0,42.1,34,24,23,7,20,0,38,2,0,3,178,1.276,7.2,1.5,4.3,8.1,1.9,Japan Pacific League,Chiba Lotte Marines,1995,naito-000nao,right
13,Toshihide Narimoto,26,9,3,0.75,2,44,0,40,0,0,21,63,43,14,14,5,20,4,61,1,0,4,248,1,6.1,0.7,2.9,8.7,3.05,Japan Pacific League,Chiba Lotte Marines,1995,narimo001tos,right
14,Kazuyuki Ono,32,0,0,NA,7.2,3,0,2,0,0,0,5,7,4,4,1,0,0,2,0,0,0,20,1.4,12.6,1.8,0,3.6,NA,Japan Pacific League,Chiba Lotte Marines,1995,ono---002kaz,right
15,Katsuo So?,36,1,0,1,6,19,0,7,0,0,0,27,36,20,18,4,10,3,11,0,0,1,126,1.704,12,1.3,3.3,3.7,1.1,Japan Pacific League,Chiba Lotte Marines,1995,so----000kat,unknown
16,Kazumi Sonokawa*,32,8,9,0.471,3.52,28,18,5,2,1,0,120.1,118,50,47,14,32,0,89,3,0,2,501,1.247,8.8,1,2.4,6.7,2.78,Japan Pacific League,Chiba Lotte Marines,1995,sonoka000kaz,left
17,Hiroshi Tsuno,29,0,0,NA,1.29,4,0,4,0,0,0,7,7,2,1,0,1,0,6,0,0,1,29,1.143,9,0,1.3,7.7,6,Japan Pacific League,Chiba Lotte Marines,1995,tsuno-000hir,right
18,Atsushi Yoshida,24,1,0,1,1,25,0,11,0,0,1,36,25,5,4,2,17,2,32,1,0,0,149,1.167,6.3,0.5,4.3,8,1.88,Japan Pacific League,Chiba Lotte Marines,1995,yoshid001ats,right
1,Masataka Endo,22,0,1,0,6.86,4,4,0,0,0,0,21,25,16,16,5,10,0,11,2,0,2,97,1.667,10.7,2.1,4.3,4.7,1.1,Japan Central League,Chunichi Dragons,1995,endoh-001mas,right
2,Hiroshi Hirata,19,0,1,0,24,1,1,0,0,0,0,3,8,8,8,2,2,0,4,0,0,0,19,3.333,24,6,6,12,2,Japan Central League,Chunichi Dragons,1995,hirata000hir,right
3,Kenichiro Idemoto*,21,2,0,1,1.93,4,0,2,0,0,0,4.2,3,1,1,0,3,0,4,0,0,1,20,1.286,5.8,0,5.8,7.7,1.33,Japan Central League,Chunichi Dragons,1995,idemot001ken,left
4,Shinji Imanaka*,24,12,9,0.571,3.29,25,24,1,15,3,0,189,178,72,69,18,45,2,150,0,1,6,773,1.18,8.5,0.9,2.1,7.1,3.33,Japan Central League,Chunichi Dragons,1995,imanak001shi,left
5,Genji Kaku?,38,5,8,0.385,4.02,26,10,9,0,0,4,80.2,85,44,36,16,24,5,40,5,0,3,348,1.351,9.5,1.8,2.7,4.5,1.67,Japan Central League,Chunichi Dragons,1995,kaku--000gen,unknown
6,Tadashi Kashima,33,3,1,0.75,4.71,31,0,7,0,0,0,42,37,22,22,3,33,5,30,1,0,6,189,1.667,7.9,0.6,7.1,6.4,0.91,Japan Central League,Chunichi Dragons,1995,kashim000tad,right
7,Katsunori Kitano*,27,1,0,1,5.73,26,0,6,0,0,0,22,21,16,14,4,13,3,10,1,0,0,98,1.545,8.6,1.6,5.3,4.1,0.77,Japan Central League,Chunichi Dragons,1995,kitano001kat,left
8,Takuichi Koike,24,6,10,0.375,4.17,29,17,10,2,0,3,118.2,113,57,55,18,37,3,117,7,0,1,501,1.264,8.6,1.4,2.8,8.9,3.16,Japan Central League,Chunichi Dragons,1995,koike-001tak,right
9,Hiromu Kojima,27,1,1,0.5,5.4,25,3,7,0,0,0,43.1,50,28,26,8,16,0,32,2,0,2,193,1.523,10.4,1.7,3.3,6.6,2,Japan Central League,Chunichi Dragons,1995,kojima000hir,right
10,Yukio Matsunaga,29,1,2,0.333,3.19,17,3,7,0,0,1,42.1,37,15,15,6,26,0,24,1,0,1,184,1.488,7.9,1.3,5.5,5.1,0.92,Japan Central League,Chunichi Dragons,1995,matsun000yuk,right
11,Rich Monteleone,32,2,4,0.333,6.55,11,8,3,0,0,0,44,55,34,32,11,17,0,19,2,0,0,194,1.636,11.3,2.3,3.5,3.9,1.12,Japan Central League,Chunichi Dragons,1995,montel001ric,right
12,Hiroaki Nakayama,27,3,6,0.333,3.27,44,0,17,0,0,4,52.1,56,23,19,7,11,2,49,2,0,8,225,1.28,9.6,1.2,1.9,8.4,4.45,Japan Central League,Chunichi Dragons,1995,nakaya001hir,right
13,Masami Ninomiya,28,0,0,NA,27,1,0,0,0,0,0,0.1,1,1,1,0,1,0,0,0,0,1,3,6,27,0,27,0,0,Japan Central League,Chunichi Dragons,1995,ninomi000mas,right
14,Shigeki Noguchi*,21,3,10,0.231,4.8,30,19,5,1,0,2,125.2,114,72,67,21,83,2,110,2,0,3,564,1.568,8.2,1.5,5.9,7.9,1.33,Japan Central League,Chunichi Dragons,1995,noguch001shi,left
15,Tetsuhiro Nonaka,30,0,1,0,5.19,20,0,10,0,0,3,17.1,15,11,10,2,13,1,13,0,0,1,75,1.615,7.8,1,6.8,6.8,1,Japan Central League,Chunichi Dragons,1995,nonaka000tet,right
16,Eiji Ochiai,25,3,9,0.25,4.76,30,14,7,0,0,2,96.1,119,54,51,11,16,4,47,3,0,0,404,1.401,11.1,1,1.5,4.4,2.94,Japan Central League,Chunichi Dragons,1995,ochiai001eij,right
17,Yoichi Sasayama,20,0,0,NA,0,3,0,3,0,0,0,5,3,1,0,0,2,0,3,0,0,0,20,1,5.4,0,3.6,5.4,1.5,Japan Central League,Chunichi Dragons,1995,sasaya000yoi,right
18,Hideki Sato,25,3,9,0.25,6.63,22,14,2,1,0,0,91,116,68,67,12,45,3,70,3,0,6,431,1.769,11.5,1.2,4.5,6.9,1.56,Japan Central League,Chunichi Dragons,1995,satoh-001hid,right
19,Akira Uehara,26,1,0,1,2.63,3,2,0,0,0,0,13.2,16,4,4,2,4,0,3,0,0,0,59,1.463,10.5,1.3,2.6,2,0.75,Japan Central League,Chunichi Dragons,1995,uehara000aki,right
20,Hiroyasu Wakabayashi,29,1,1,0.5,8.85,17,0,4,0,0,0,20.1,32,22,20,3,13,0,9,2,0,1,106,2.213,14.2,1.3,5.8,4,0.69,Japan Central League,Chunichi Dragons,1995,wakaba000hir,right
21,Takanobu Wakabayashi,21,0,0,NA,5.4,4,0,1,0,0,0,5,6,3,3,1,4,1,8,2,0,2,26,2,10.8,1.8,7.2,14.4,2,Japan Central League,Chunichi Dragons,1995,wakaba000tak,right
22,Kikuo Yamada*,23,0,2,0,6.75,35,0,6,0,0,0,33.1,35,28,25,3,22,1,21,0,0,0,151,1.71,9.5,0.8,5.9,5.7,0.95,Japan Central League,Chunichi Dragons,1995,yamada000kik,left
23,Masahiro Yamamoto*,29,2,5,0.286,4.82,12,10,0,3,1,0,74.2,70,43,40,15,17,2,61,1,0,1,302,1.165,8.4,1.8,2,7.4,3.59,Japan Central League,Chunichi Dragons,1995,yamamo001mas,left
24,Tsuyoshi Yoda,29,1,0,1,12,5,1,1,0,0,0,6,10,8,8,2,10,0,5,1,0,0,38,3.333,15,3,15,7.5,0.5,Japan Central League,Chunichi Dragons,1995,yoda--001tsu,right
1,Yutaka Ashikaga*,26,0,0,NA,33.75,1,0,0,0,0,0,1.1,5,5,5,0,0,0,1,1,0,0,10,3.75,33.8,0,0,6.8,NA,Japan Pacific League,Fukuoka Daiei Hawks,1995,ashika000yut,left
2,Takayoshi Eguchi,26,0,0,NA,0,2,0,0,0,0,0,3,0,0,0,0,3,0,2,1,0,1,13,1,0,0,9,6,0.67,Japan Pacific League,Fukuoka Daiei Hawks,1995,eguchi000tak,right
3,Masao Fujii,26,4,4,0.5,4.39,20,9,3,2,1,0,84,83,42,41,12,14,1,69,3,0,3,345,1.155,8.9,1.3,1.5,7.4,4.93,Japan Pacific League,Fukuoka Daiei Hawks,1995,fujii-002mas,right
4,Yasuji Hamagiwa*,24,0,0,NA,3.93,32,0,2,0,0,0,18.1,13,8,8,4,10,0,19,1,1,1,75,1.255,6.4,2,4.9,9.3,1.9,Japan Pacific League,Fukuoka Daiei Hawks,1995,hamagi000yas,left
5,Hiroaki Hirota,31,0,1,0,4.3,16,0,6,0,0,1,14.2,18,7,7,1,10,1,12,0,0,1,69,1.909,11,0.6,6.1,7.4,1.2,Japan Pacific League,Fukuoka Daiei Hawks,1995,hirota001hir,right
6,Eiichi Kasahara,29,0,0,NA,36,2,0,1,0,0,0,2,8,8,8,3,0,0,2,0,0,2,14,4,36,13.5,0,9,NA,Japan Pacific League,Fukuoka Daiei Hawks,1995,kasaha000eii,right
7,Keiji Kimura,29,7,9,0.438,3.2,55,0,40,0,0,21,70.1,61,27,25,7,32,6,62,0,0,1,298,1.322,7.8,0.9,4.1,7.9,1.94,Japan Pacific League,Fukuoka Daiei Hawks,1995,kimura000kei,right
8,Kimiyasu Kudo*,32,12,5,0.706,3.64,22,22,0,6,1,0,163,137,69,66,15,48,0,138,0,0,4,652,1.135,7.6,0.8,2.7,7.6,2.88,Japan Pacific League,Fukuoka Daiei Hawks,1995,kudoh-001kim,left
9,Manabu Saito,31,3,3,0.5,2.59,46,0,8,0,0,0,48.2,44,17,14,3,11,2,26,0,0,0,196,1.13,8.1,0.6,2,4.8,2.36,Japan Pacific League,Fukuoka Daiei Hawks,1995,saito-000man,right
10,Mitsugu Saito,25,2,6,0.25,4.91,27,8,5,1,1,0,88,94,50,48,10,41,0,45,3,0,0,380,1.534,9.6,1,4.2,4.6,1.1,Japan Pacific League,Fukuoka Daiei Hawks,1995,saitoh001mit,right
11,Tsuyoshi Shimoyanagi*,27,2,3,0.4,4.05,24,5,4,1,0,0,46.2,47,24,21,2,18,0,26,2,1,4,202,1.393,9.1,0.4,3.5,5,1.44,Japan Pacific League,Fukuoka Daiei Hawks,1995,shimoy001tsu,left
12,Kazuya Tabata,26,1,1,0.5,4.09,14,0,6,0,0,0,22,25,13,10,2,6,0,20,1,0,1,98,1.409,10.2,0.8,2.5,8.2,3.33,Japan Pacific League,Fukuoka Daiei Hawks,1995,tabata001kaz,right
13,Koji Takagi*,27,0,0,NA,27,1,0,0,0,0,0,1,5,3,3,0,0,0,0,0,0,1,7,5,45,0,0,0,NA,Japan Pacific League,Fukuoka Daiei Hawks,1995,takagi001koj,left
14,Ikuo Takayama,32,0,0,NA,2.49,16,1,3,0,0,0,25.1,17,8,7,2,7,2,11,0,0,1,99,0.947,6,0.7,2.5,3.9,1.57,Japan Pacific League,Fukuoka Daiei Hawks,1995,takaya001iku,right
15,Bobby Thigpen,31,1,1,0.5,1.96,20,0,18,0,0,8,23,22,5,5,1,10,2,10,0,0,1,94,1.391,8.6,0.4,3.9,3.9,1,Japan Pacific League,Fukuoka Daiei Hawks,1995,thigpe001rob,right
16,Tomoyuki Uchiyama,26,2,3,0.4,4.83,14,11,2,0,0,0,69,72,38,37,6,26,1,34,3,0,7,299,1.42,9.4,0.8,3.4,4.4,1.31,Japan Pacific League,Fukuoka Daiei Hawks,1995,uchiya001tom,right
17,Kenichi Wakatabe,25,1,6,0.143,4.42,9,9,0,2,0,0,55,71,33,27,6,15,1,37,3,0,0,251,1.564,11.6,1,2.5,6.1,2.47,Japan Pacific League,Fukuoka Daiei Hawks,1995,wakata001ken,right
18,Hidekazu Watanabe,23,5,10,0.333,4.11,24,16,4,2,0,0,105,116,51,48,9,45,3,74,4,0,2,467,1.533,9.9,0.8,3.9,6.3,1.64,Japan Pacific League,Fukuoka Daiei Hawks,1995,watana001hid,right
19,Tomio Watanabe,28,0,5,0,5.19,14,12,0,1,0,0,69.1,75,44,40,8,29,1,42,5,1,2,316,1.5,9.7,1,3.8,5.5,1.45,Japan Pacific League,Fukuoka Daiei Hawks,1995,watana000tom,right
20,Minoru Yano,36,0,0,NA,Inf,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,Japan Pacific League,Fukuoka Daiei Hawks,1995,yano--000min,right
21,Shuji Yoshida*,28,1,2,0.333,3.63,12,2,0,0,0,0,17.1,16,7,7,1,11,0,13,0,0,1,77,1.558,8.3,0.5,5.7,6.8,1.18,Japan Pacific League,Fukuoka Daiei Hawks,1995,yoshid001shu,left
22,Toyohiko Yoshida*,28,8,8,0.5,4.15,26,24,1,3,0,0,160.1,155,77,74,17,73,0,99,9,1,2,704,1.422,8.7,1,4.1,5.6,1.36,Japan Pacific League,Fukuoka Daiei Hawks,1995,yoshid001toy,left
23,Shintaro Yoshitake,20,5,5,0.5,4.28,24,11,8,1,0,0,82,78,43,39,13,35,1,38,2,2,5,352,1.378,8.6,1.4,3.8,4.2,1.09,Japan Pacific League,Fukuoka Daiei Hawks,1995,yoshit001shi,right
1,Katsuyuki Furumizo*,31,2,9,0.182,3.29,45,0,36,0,0,19,68.1,59,25,25,7,25,4,60,3,0,0,290,1.229,7.8,0.9,3.3,7.9,2.4,Japan Central League,Hanshin Tigers,1995,furumi000kat,left
2,Takashi Inomata*,31,1,2,0.333,2.51,21,2,3,0,0,0,32.1,26,10,9,4,15,0,17,3,0,2,141,1.268,7.2,1.1,4.2,4.7,1.13,Japan Central League,Hanshin Tigers,1995,inomat000tak,left
3,Takao Inoue,19,0,0,NA,3.38,8,0,6,0,0,0,10.2,8,4,4,0,7,0,4,0,0,0,45,1.406,6.8,0,5.9,3.4,0.57,Japan Central League,Hanshin Tigers,1995,inoue-001tak,right
4,Tateo Kakuri?,26,5,12,0.294,3.37,30,17,6,3,2,0,115,103,48,43,12,64,5,92,4,0,8,501,1.452,8.1,0.9,5,7.2,1.44,Japan Central League,Hanshin Tigers,1995,kakuri000tat,unknown
5,Minoru Kasai,28,0,3,0,4.78,16,4,6,0,0,0,26.1,32,18,14,1,9,0,19,2,0,0,119,1.557,10.9,0.3,3.1,6.5,2.11,Japan Central League,Hanshin Tigers,1995,kasai-001min,right
6,Tetsuro Kawajiri,26,8,11,0.421,3.1,29,20,4,3,1,0,148,130,62,51,18,36,7,105,11,3,1,612,1.122,7.9,1.1,2.2,6.4,2.92,Japan Central League,Hanshin Tigers,1995,kawaji001tet,right
7,Yasuo Kubo,37,1,2,0.333,5.85,45,0,10,0,0,0,60,66,42,39,13,27,5,55,6,0,3,272,1.55,9.9,2,4.1,8.3,2.04,Japan Central League,Hanshin Tigers,1995,kubo--002yas,right
8,Susumu Mikoshiba,31,0,2,0,8.22,5,1,2,0,0,0,7.2,13,7,7,3,3,2,2,0,0,0,37,2.087,15.3,3.5,3.5,2.3,0.67,Japan Central League,Hanshin Tigers,1995,mikosh000sus,right
9,Seiichi Murakami,25,0,0,NA,15.75,4,0,4,0,0,0,4,7,8,7,2,3,0,6,1,0,0,23,2.5,15.8,4.5,6.8,13.5,2,Japan Central League,Hanshin Tigers,1995,muraka001sel,right
10,Koji Nakada*,31,0,2,0,9.56,9,4,3,0,0,0,16,22,20,17,2,14,0,11,0,0,2,82,2.25,12.4,1.1,7.9,6.2,0.79,Japan Central League,Hanshin Tigers,1995,nakada000koj,left
11,Kiyooki Nakanishi,33,4,2,0.667,6.63,33,1,13,0,0,0,38,48,28,28,6,12,4,29,1,0,0,170,1.579,11.4,1.4,2.8,6.9,2.42,Japan Central League,Hanshin Tigers,1995,nakani000kiy,right
12,Takashi Ota,29,0,0,NA,1.74,15,0,3,0,0,0,20.2,17,4,4,2,4,0,13,2,0,0,83,1.016,7.4,0.9,1.7,5.7,3.25,Japan Central League,Hanshin Tigers,1995,ota---000tak,right
13,Masaya Takeuchi,24,10,9,0.526,4.02,39,15,10,2,1,1,130,136,61,58,8,46,5,96,5,0,7,563,1.4,9.4,0.6,3.2,6.6,2.09,Japan Central League,Hanshin Tigers,1995,takeuc001yos,right
14,Keiichi Yabu,26,7,13,0.35,2.98,27,27,0,7,2,0,196,185,73,65,19,50,1,118,10,1,4,813,1.199,8.5,0.9,2.3,5.4,2.36,Japan Central League,Hanshin Tigers,1995,yabu--001kei,right
15,Kazuharu Yamazaki,22,2,3,0.4,3.79,13,13,0,0,0,0,73.2,72,33,31,6,34,4,38,2,0,2,320,1.439,8.8,0.7,4.2,4.6,1.12,Japan Central League,Hanshin Tigers,1995,yamaza002kaz,right
